ticker,trade_date,insider_name,trade_type,shares,price,value,raw_response_preview
GOOGL,2024-11-15,Arnold Frances,S - Sale,1000.0,175.5,175500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Arnold Frances"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 175.50,
    ""total_"
GOOGL,2024-12-20,Arnold Frances,P - Purchase,500.0,168.25,84125.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Arnold Frances"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 175.50,
    ""total_"
GOOGL,2025-02-10,Arnold Frances,S - Sale+OE,750.0,182.75,137062.5,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Arnold Frances"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 175.50,
    ""total_"
GOOGL,2025-03-15,Arnold Frances,P - Purchase,300.0,179.5,53850.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Arnold Frances"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 175.50,
    ""total_"
GOOGL,2025-05-22,Arnold Frances,S - Sale,1200.0,190.0,228000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Arnold Frances"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 175.50,
    ""total_"
GOOGL,2024-11-15,O'Toole Amie Thuener,S - Sale,1000.0,175.5,175500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""O'Toole Amie Thuener"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 175.50,
    """
GOOGL,2024-12-20,O'Toole Amie Thuener,P - Purchase,500.0,180.25,90125.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""O'Toole Amie Thuener"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 175.50,
    """
GOOGL,2025-02-10,O'Toole Amie Thuener,S - Sale+OE,750.0,185.75,139312.5,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""O'Toole Amie Thuener"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 175.50,
    """
GOOGL,2025-03-22,O'Toole Amie Thuener,P - Purchase,300.0,190.5,57150.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""O'Toole Amie Thuener"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 175.50,
    """
GOOGL,2025-05-15,O'Toole Amie Thuener,S - Sale,1200.0,195.25,234300.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""O'Toole Amie Thuener"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 175.50,
    """
GOOGL,2024-11-15,Pichai Sundar,S - Sale,1000.0,175.5,175500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Pichai Sundar"",
    ""role"": ""CEO"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 175.50,
    ""total_value"""
GOOGL,2024-12-10,Pichai Sundar,S - Sale,1500.0,180.25,270375.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Pichai Sundar"",
    ""role"": ""CEO"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 175.50,
    ""total_value"""
GOOGL,2025-01-20,Pichai Sundar,P - Purchase,500.0,170.75,85375.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Pichai Sundar"",
    ""role"": ""CEO"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 175.50,
    ""total_value"""
GOOGL,2025-02-25,Pichai Sundar,S - Sale+OE,2000.0,185.0,370000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Pichai Sundar"",
    ""role"": ""CEO"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 175.50,
    ""total_value"""
GOOGL,2025-03-10,Pichai Sundar,S - Sale,1200.0,190.5,228600.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Pichai Sundar"",
    ""role"": ""CEO"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 175.50,
    ""total_value"""
GOOGL,2025-04-15,Pichai Sundar,P - Purchase,800.0,195.25,156200.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Pichai Sundar"",
    ""role"": ""CEO"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 175.50,
    ""total_value"""
GOOGL,2025-05-20,Pichai Sundar,S - Sale,1800.0,200.0,360000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Pichai Sundar"",
    ""role"": ""CEO"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 175.50,
    ""total_value"""
GOOGL,2024-11-15,Hennessy John L,S - Sale,1000.0,175.5,175500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Hennessy John L"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 175.50,
    ""total"
GOOGL,2024-12-20,Hennessy John L,P - Purchase,500.0,168.25,84125.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Hennessy John L"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 175.50,
    ""total"
GOOGL,2025-02-10,Hennessy John L,S - Sale+OE,750.0,182.75,137062.5,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Hennessy John L"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 175.50,
    ""total"
GOOGL,2025-03-15,Hennessy John L,P - Purchase,300.0,179.5,53850.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Hennessy John L"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 175.50,
    ""total"
GOOGL,2025-05-22,Hennessy John L,S - Sale,1200.0,190.0,228000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Hennessy John L"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 175.50,
    ""total"
GOOGL,2024-11-15,Walker John Kent,S - Sale,1000.0,175.5,175500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Walker John Kent"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 175.50,
    ""tota"
GOOGL,2024-12-20,Walker John Kent,P - Purchase,500.0,168.25,84125.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Walker John Kent"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 175.50,
    ""tota"
GOOGL,2025-02-10,Walker John Kent,S - Sale+OE,750.0,182.75,137062.5,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Walker John Kent"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 175.50,
    ""tota"
GOOGL,2025-03-15,Walker John Kent,P - Purchase,300.0,179.5,53850.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Walker John Kent"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 175.50,
    ""tota"
GOOGL,2025-05-22,Walker John Kent,S - Sale,1200.0,190.0,228000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Walker John Kent"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 175.50,
    ""tota"
GOOGL,2024-11-15,Porat Ruth,S - Sale,1000.0,175.5,175500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Porat Ruth"",
    ""role"": ""CFO"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 175.50,
    ""total_value"": 1"
GOOGL,2024-12-20,Porat Ruth,P - Purchase,500.0,168.25,84125.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Porat Ruth"",
    ""role"": ""CFO"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 175.50,
    ""total_value"": 1"
GOOGL,2025-01-10,Porat Ruth,S - Sale,750.0,172.0,129000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Porat Ruth"",
    ""role"": ""CFO"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 175.50,
    ""total_value"": 1"
GOOGL,2025-02-28,Porat Ruth,S - Sale+OE,1200.0,178.75,214500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Porat Ruth"",
    ""role"": ""CFO"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 175.50,
    ""total_value"": 1"
GOOGL,2025-03-15,Porat Ruth,P - Purchase,300.0,180.5,54150.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Porat Ruth"",
    ""role"": ""CFO"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 175.50,
    ""total_value"": 1"
GOOGL,2025-04-30,Porat Ruth,S - Sale,800.0,185.25,148200.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Porat Ruth"",
    ""role"": ""CFO"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 175.50,
    ""total_value"": 1"
GOOGL,2025-05-20,Porat Ruth,S - Sale+OE,1500.0,182.0,273000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Porat Ruth"",
    ""role"": ""CFO"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 175.50,
    ""total_value"": 1"
GOOGL,2024-11-15,Hennessy John L.,S - Sale,1000.0,175.5,175500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Hennessy John L."",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 175.50,
    ""tota"
GOOGL,2024-12-20,Hennessy John L.,P - Purchase,500.0,168.25,84125.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Hennessy John L."",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 175.50,
    ""tota"
GOOGL,2025-02-10,Hennessy John L.,S - Sale+OE,750.0,182.75,137062.5,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Hennessy John L."",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 175.50,
    ""tota"
GOOGL,2025-03-15,Hennessy John L.,P - Purchase,300.0,179.5,53850.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Hennessy John L."",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 175.50,
    ""tota"
GOOGL,2025-05-22,Hennessy John L.,S - Sale,1200.0,190.0,228000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Hennessy John L."",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 175.50,
    ""tota"
IBM,2024-11-15,Lamoreaux Nickle Jaclyn,S - Sale,1000.0,150.25,150250.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Lamoreaux Nickle Jaclyn"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 150.25,
  "
IBM,2025-01-20,Lamoreaux Nickle Jaclyn,P - Purchase,500.0,145.75,72875.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Lamoreaux Nickle Jaclyn"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 150.25,
  "
IBM,2025-03-10,Lamoreaux Nickle Jaclyn,S - Sale+OE,750.0,160.5,120375.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Lamoreaux Nickle Jaclyn"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 150.25,
  "
IBM,2025-05-05,Lamoreaux Nickle Jaclyn,P - Purchase,300.0,155.0,46500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Lamoreaux Nickle Jaclyn"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 150.25,
  "
IBM,2024-11-15,Zollar Alfred W,S - Sale,5000.0,150.25,751250.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Zollar Alfred W"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 5000,
    ""price_per_share"": 150.25,
    ""total"
IBM,2024-12-20,Zollar Alfred W,P - Purchase,2000.0,145.75,291500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Zollar Alfred W"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 5000,
    ""price_per_share"": 150.25,
    ""total"
IBM,2025-02-10,Zollar Alfred W,S - Sale+OE,3000.0,160.5,481500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Zollar Alfred W"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 5000,
    ""price_per_share"": 150.25,
    ""total"
IBM,2025-03-15,Zollar Alfred W,P - Purchase,1000.0,155.0,155000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Zollar Alfred W"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 5000,
    ""price_per_share"": 150.25,
    ""total"
IBM,2025-05-25,Zollar Alfred W,S - Sale,4000.0,165.25,661000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Zollar Alfred W"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 5000,
    ""price_per_share"": 150.25,
    ""total"
IBM,2024-11-15,Farr David N,S - Sale,5000.0,150.25,751250.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Farr David N"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 5000,
    ""price_per_share"": 150.25,
    ""total_va"
IBM,2024-12-20,Farr David N,P - Purchase,2000.0,145.75,291500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Farr David N"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 5000,
    ""price_per_share"": 150.25,
    ""total_va"
IBM,2025-02-10,Farr David N,S - Sale+OE,3000.0,160.5,481500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Farr David N"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 5000,
    ""price_per_share"": 150.25,
    ""total_va"
IBM,2025-03-15,Farr David N,P - Purchase,1000.0,155.0,155000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Farr David N"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 5000,
    ""price_per_share"": 150.25,
    ""total_va"
IBM,2025-05-25,Farr David N,S - Sale,4000.0,165.25,661000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Farr David N"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 5000,
    ""price_per_share"": 150.25,
    ""total_va"
IBM,2024-11-15,Thomas Robert David,S - Sale,5000.0,150.25,751250.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Thomas Robert David"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 5000,
    ""price_per_share"": 150.25,
    ""t"
IBM,2024-12-20,Thomas Robert David,P - Purchase,2000.0,145.75,291500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Thomas Robert David"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 5000,
    ""price_per_share"": 150.25,
    ""t"
IBM,2025-01-10,Thomas Robert David,S - Sale+OE,3000.0,152.5,457500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Thomas Robert David"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 5000,
    ""price_per_share"": 150.25,
    ""t"
IBM,2025-03-05,Thomas Robert David,P - Purchase,1000.0,148.0,148000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Thomas Robert David"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 5000,
    ""price_per_share"": 150.25,
    ""t"
IBM,2025-05-22,Thomas Robert David,S - Sale,4000.0,155.0,620000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Thomas Robert David"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 5000,
    ""price_per_share"": 150.25,
    ""t"
INTC,2024-11-15,Gelsinger Patrick P,S - Sale,10000.0,50.25,502500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Gelsinger Patrick P"",
    ""role"": ""CEO"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 50.25,
    ""total_"
INTC,2024-12-20,Gelsinger Patrick P,P - Purchase,5000.0,48.75,243750.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Gelsinger Patrick P"",
    ""role"": ""CEO"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 50.25,
    ""total_"
INTC,2025-01-10,Gelsinger Patrick P,S - Sale+OE,15000.0,52.5,787500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Gelsinger Patrick P"",
    ""role"": ""CEO"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 50.25,
    ""total_"
INTC,2025-02-28,Gelsinger Patrick P,P - Purchase,3000.0,55.0,165000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Gelsinger Patrick P"",
    ""role"": ""CEO"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 50.25,
    ""total_"
INTC,2025-03-15,Gelsinger Patrick P,S - Sale,8000.0,57.25,458000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Gelsinger Patrick P"",
    ""role"": ""CEO"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 50.25,
    ""total_"
INTC,2025-04-30,Gelsinger Patrick P,P - Purchase,2000.0,60.0,120000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Gelsinger Patrick P"",
    ""role"": ""CEO"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 50.25,
    ""total_"
INTC,2025-05-20,Gelsinger Patrick P,S - Sale+OE,12000.0,62.5,750000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Gelsinger Patrick P"",
    ""role"": ""CEO"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 50.25,
    ""total_"
INTC,2024-11-15,Holthaus Michelle Johnston,S - Sale,5000.0,50.25,251250.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Holthaus Michelle Johnston"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 5000,
    ""price_per_share"": 50.25,
"
INTC,2024-12-20,Holthaus Michelle Johnston,P - Purchase,2000.0,48.75,97500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Holthaus Michelle Johnston"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 5000,
    ""price_per_share"": 50.25,
"
INTC,2025-02-10,Holthaus Michelle Johnston,S - Sale+OE,3000.0,52.5,157500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Holthaus Michelle Johnston"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 5000,
    ""price_per_share"": 50.25,
"
INTC,2025-03-15,Holthaus Michelle Johnston,P - Purchase,1000.0,51.25,51250.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Holthaus Michelle Johnston"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 5000,
    ""price_per_share"": 50.25,
"
INTC,2025-05-22,Holthaus Michelle Johnston,S - Sale,4000.0,53.75,215000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Holthaus Michelle Johnston"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 5000,
    ""price_per_share"": 50.25,
"
LRCX,2024-11-15,Mayer Bethany,S - Sale,1000.0,500.25,500250.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Mayer Bethany"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 500.25,
    ""total_v"
LRCX,2024-12-20,Mayer Bethany,P - Purchase,500.0,495.75,247875.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Mayer Bethany"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 500.25,
    ""total_v"
LRCX,2025-01-10,Mayer Bethany,S - Sale+OE,750.0,510.5,382875.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Mayer Bethany"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 500.25,
    ""total_v"
LRCX,2025-03-05,Mayer Bethany,P - Purchase,300.0,505.0,151500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Mayer Bethany"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 500.25,
    ""total_v"
LRCX,2025-05-22,Mayer Bethany,S - Sale,1200.0,520.75,624900.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Mayer Bethany"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 500.25,
    ""total_v"
LRCX,2024-11-15,Varadarajan Seshasayee,S - Sale,10000.0,500.25,5002500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Varadarajan Seshasayee"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 500.25,
  "
LRCX,2024-12-20,Varadarajan Seshasayee,P - Purchase,5000.0,495.75,2478750.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Varadarajan Seshasayee"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 500.25,
  "
LRCX,2025-01-10,Varadarajan Seshasayee,S - Sale+OE,7500.0,510.5,3828750.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Varadarajan Seshasayee"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 500.25,
  "
LRCX,2025-02-28,Varadarajan Seshasayee,P - Purchase,3000.0,505.0,1515000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Varadarajan Seshasayee"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 500.25,
  "
LRCX,2025-03-15,Varadarajan Seshasayee,S - Sale,12000.0,520.0,6240000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Varadarajan Seshasayee"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 500.25,
  "
LRCX,2025-04-22,Varadarajan Seshasayee,P - Purchase,6000.0,515.25,3091500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Varadarajan Seshasayee"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 500.25,
  "
LRCX,2025-05-30,Varadarajan Seshasayee,S - Sale+OE,8000.0,530.75,4246000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Varadarajan Seshasayee"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 500.25,
  "
META,2024-11-15,Zuckerberg Mark,S - Sale,100000.0,450.25,45025000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Zuckerberg Mark"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 100000,
    ""price_per_share"": 450.25,
    ""tot"
META,2024-12-20,Zuckerberg Mark,S - Sale,50000.0,460.5,23025000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Zuckerberg Mark"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 100000,
    ""price_per_share"": 450.25,
    ""tot"
META,2025-01-10,Zuckerberg Mark,P - Purchase,20000.0,470.75,9415000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Zuckerberg Mark"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 100000,
    ""price_per_share"": 450.25,
    ""tot"
META,2025-02-28,Zuckerberg Mark,S - Sale+OE,75000.0,480.0,36000000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Zuckerberg Mark"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 100000,
    ""price_per_share"": 450.25,
    ""tot"
META,2025-03-15,Zuckerberg Mark,S - Sale,30000.0,490.25,14707500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Zuckerberg Mark"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 100000,
    ""price_per_share"": 450.25,
    ""tot"
